player_id,year,yards,tds,att,comp,playoff_games,playoff_wins,pb_games,max_wins
AikmTr00,1989,1749,9,293,155,0,0,0,11
AikmTr00,1990,4328,20,692,381,0,0,0,11
AikmTr00,1991,7082,31,1055,618,0,0,1,11
AikmTr00,1992,10527,54,1528,920,3,3,2,11
AikmTr00,1993,13627,69,1920,1191,6,6,3,11
AikmTr00,1994,16303,82,2281,1424,8,7,4,11
AikmTr00,1995,19607,98,2713,1704,11,10,5,11
AikmTr00,1996,22733,110,3178,2000,13,11,6,11
AikmTr00,1997,26016,129,3696,2292,13,11,6,11
AikmTr00,1998,28346,141,4011,2479,14,11,6,11
AikmTr00,1999,31310,158,4453,2742,15,11,6,11
AikmTr00,2000,32942,165,4715,2898,15,11,6,11
AlleJo02,2018,2074,10,320,169,0,0,0,3
AlleJo02,2019,5163,30,781,440,1,0,0,3
AlleJo02,2020,9707,67,1353,836,4,2,1,3
AlleJo02,2021,14114,103,1999,1245,6,3,2,3
AndeKe00,1971,777,5,131,72,0,0,0,2
AndeKe00,1972,2695,12,432,243,0,0,0,2
AndeKe00,1973,5123,30,761,422,1,0,0,2
AndeKe00,1974,7790,48,1089,635,1,0,0,2
AndeKe00,1975,10959,69,1466,863,2,0,1,2
AndeKe00,1976,13326,88,1804,1042,2,0,2,2
AndeKe00,1977,15471,99,2127,1208,2,0,2,2
AndeKe00,1978,17690,109,2446,1381,2,0,2,2
AndeKe00,1979,20030,125,2785,1570,2,0,2,2
AndeKe00,1980,21808,131,3060,1736,2,0,2,2
AndeKe00,1981,25562,160,3539,2036,5,2,3,2
AndeKe00,1982,28057,172,3848,2254,6,2,4,2
AndeKe00,1983,30390,184,4145,2452,6,2,4,2
AndeKe00,1984,32497,194,4420,2627,6,2,4,2
AndeKe00,1985,32667,196,4452,2643,6,2,4,2
AndeKe00,1986,32838,197,4475,2654,6,2,4,2
BartSt00,1975,1662,13,255,115,0,0,0,1
BartSt00,1976,2339,15,375,172,0,0,0,1
BartSt00,1977,3135,20,511,236,0,0,0,1
BartSt00,1978,5624,30,880,423,2,1,0,1
BartSt00,1979,8129,47,1260,627,2,1,0,1
BartSt00,1980,11673,78,1723,884,3,1,1,1
BartSt00,1981,15502,108,2256,1181,3,1,2,1
BartSt00,1982,17407,116,2518,1347,4,1,2,1
BartSt00,1983,20574,138,2950,1621,4,1,2,1
BartSt00,1984,22732,149,3219,1802,4,1,2,1
BartSt00,1985,23470,154,3330,1871,4,1,2,1
BartSt00,1986,24124,156,3456,1932,4,1,2,1
BeueSt00,1988,1643,8,238,105,0,0,0,1
BeueSt00,1989,3320,21,455,213,0,0,0,1
BeueSt00,1990,3320,21,455,213,0,0,0,1
BeueSt00,1991,4229,26,592,281,2,1,0,1
BeueSt00,1992,4381,26,610,293,2,1,0,1
BeueSt00,1993,7545,44,1028,551,2,1,0,1
BeueSt00,1994,9090,49,1283,681,2,1,0,1
BeueSt00,1995,10042,53,1425,752,2,1,0,1
BeueSt00,1996,10921,61,1548,821,2,1,0,1
BeueSt00,1997,11953,67,1701,910,2,1,0,1
BeueSt00,1998,14566,84,2044,1126,2,1,0,1
BeueSt00,1999,19002,120,2615,1469,2,1,1,1
BeueSt00,2000,22732,139,3148,1793,2,1,1,1
BeueSt00,2001,22732,139,3148,1793,2,1,1,1
BeueSt00,2002,23657,145,3265,1861,2,1,1,1
BeueSt00,2003,24046,147,3328,1894,2,1,1,1
BledDr00,1993,2494,15,429,214,0,0,0,3
BledDr00,1994,7049,40,1120,614,1,0,1,3
BledDr00,1995,10556,53,1756,937,1,0,1,3
BledDr00,1996,14642,80,2379,1310,4,2,2,3
BledDr00,1997,18348,108,2901,1624,6,3,3,3
BledDr00,1998,21981,128,3382,1887,6,3,3,3
BledDr00,1999,25966,147,3921,2192,6,3,3,3
BledDr00,2000,29257,164,4452,2504,6,3,3,3
BledDr00,2001,29657,166,4518,2544,6,3,3,3
BledDr00,2002,34016,190,5128,2919,6,3,4,3
BledDr00,2003,36876,201,5599,3193,6,3,4,3
BledDr00,2004,39808,221,6049,3449,6,3,4,3
BledDr00,2005,43447,244,6548,3749,6,3,4,3
BledDr00,2006,44611,251,6717,3839,6,3,4,3
BortBl00,2014,2908,11,475,280,0,0,0,2
BortBl00,2015,7336,46,1081,635,0,0,0,2
BortBl00,2016,11241,69,1706,1003,0,0,0,2
BortBl00,2017,14928,90,2229,1318,3,2,0,2
BortBl00,2018,17646,103,2632,1561,3,2,0,2
BortBl00,2019,17649,103,2634,1562,3,2,0,2
BradTe00,1970,1410,6,218,83,0,0,0,14
BradTe00,1971,3669,19,591,286,0,0,0,14
BradTe00,1972,5556,31,899,433,2,1,0,14
BradTe00,1973,6739,41,1079,522,3,1,0,14
BradTe00,1974,7524,48,1227,589,6,4,0,14
BradTe00,1975,9579,66,1513,754,9,7,1,14
BradTe00,1976,10756,76,1705,846,11,8,1,14
BradTe00,1977,13279,93,2019,1008,12,8,1,14
BradTe00,1978,16194,121,2387,1215,15,11,2,14
BradTe00,1979,19918,147,2859,1474,18,14,3,14
BradTe00,1980,23257,171,3283,1692,18,14,3,14
BradTe00,1981,26144,193,3653,1893,18,14,3,14
BradTe00,1982,27912,210,3893,2020,19,14,3,14
BradTe00,1983,27989,212,3901,2025,19,14,3,14
BradTo00,2000,6,0,3,1,0,0,0,35
BradTo00,2001,2849,18,416,265,3,3,1,35
BradTo00,2002,6613,46,1017,638,3,3,1,35
BradTo00,2003,10233,69,1544,955,6,6,1,35
BradTo00,2004,13925,97,2018,1243,9,9,2,35
BradTo00,2005,18035,123,2548,1577,11,10,3,35
BradTo00,2006,21564,147,3064,1896,14,12,3,35
BradTo00,2007,26370,197,3642,2294,17,14,4,35
BradTo00,2008,26446,197,3653,2301,17,14,4,35
BradTo00,2009,30844,225,4218,2672,18,14,5,35
BradTo00,2010,34744,261,4710,2996,19,14,6,35
BradTo00,2011,39979,300,5321,3397,22,16,7,35
BradTo00,2012,44806,334,5958,3798,24,17,8,35
BradTo00,2013,49149,359,6586,4178,26,18,9,35
BradTo00,2014,53258,392,7168,4551,29,21,10,35
BradTo00,2015,58028,428,7792,4953,31,22,11,35
BradTo00,2016,61582,456,8224,5244,34,25,12,35
BradTo00,2017,66159,488,8805,5629,37,27,13,35
BradTo00,2018,70514,517,9375,6004,40,30,14,35
BradTo00,2019,74571,541,9988,6377,41,30,14,35
BradTo00,2020,79204,581,10598,6778,45,34,14,35
BradTo00,2021,84520,624,11317,7263,47,35,15,35
BreeDr00,2001,221,1,27,15,0,0,0,9
BreeDr00,2002,3505,18,553,335,0,0,0,9
BreeDr00,2003,5613,29,909,540,0,0,0,9
BreeDr00,2004,8772,56,1309,802,1,0,1,9
BreeDr00,2005,12348,80,1809,1125,1,0,1,9
BreeDr00,2006,16766,106,2363,1481,3,1,2,9
BreeDr00,2007,21189,134,3015,1921,3,1,2,9
BreeDr00,2008,26258,168,3650,2334,3,1,3,9
BreeDr00,2009,30646,202,4164,2697,6,4,4,9
BreeDr00,2010,35266,235,4822,3145,7,4,5,9
BreeDr00,2011,40742,281,5479,3613,9,5,6,9
BreeDr00,2012,45919,324,6149,4035,9,5,7,9
BreeDr00,2013,51081,363,6799,4481,11,6,8,9
BreeDr00,2014,56033,396,7458,4937,11,6,9,9
BreeDr00,2015,60903,428,8085,5365,11,6,9,9
BreeDr00,2016,66111,465,8758,5836,11,6,10,9
BreeDr00,2017,70445,488,9294,6222,13,7,11,9
BreeDr00,2018,74437,520,9783,6586,15,8,12,9
BreeDr00,2019,77416,547,10161,6867,16,8,13,9
BreeDr00,2020,80358,571,10551,7142,18,9,13,9
BrisBu00,1986,291,0,60,21,0,0,0,1
BrisBu00,1987,311,0,72,25,0,0,0,1
BrisBu00,1988,2945,11,442,200,0,0,0,1
BrisBu00,1989,5310,20,784,387,2,1,0,1
BrisBu00,1990,8035,40,1171,610,2,1,0,1
BrisBu00,1991,9385,49,1361,713,2,1,0,1
BrisBu00,1992,10104,51,1477,776,2,1,0,1
BrisBu00,1993,12009,65,1786,957,2,1,0,1
BrisBu00,1994,12516,67,1862,1008,2,1,0,1
BrisBu00,1995,13242,71,2032,1101,2,1,0,1
BrisBu00,1996,13242,71,2032,1101,2,1,0,1
BrisBu00,1997,13290,71,2041,1107,2,1,0,1
BrisBu00,1998,14276,81,2172,1185,2,1,0,1
BrisBu00,1999,14363,81,2192,1197,2,1,0,1
BrisBu00,2000,14445,81,2212,1207,2,1,0,1
BrodJo00,1957,160,2,21,11,0,0,0,2
BrodJo00,1958,1384,8,193,114,0,0,0,2
BrodJo00,1959,1738,10,257,144,0,0,0,2
BrodJo00,1960,2849,16,464,247,0,0,0,2
BrodJo00,1961,5437,30,747,402,0,0,0,2
BrodJo00,1962,7709,48,1051,577,0,0,0,2
BrodJo00,1963,8076,51,1112,607,0,0,0,2
BrodJo00,1964,10574,65,1504,800,0,0,0,2
BrodJo00,1965,13686,95,1895,1042,0,0,1,2
BrodJo00,1966,16496,111,2322,1274,0,0,1,2
BrodJo00,1967,18509,122,2671,1442,0,0,1,2
BrodJo00,1968,21529,144,3075,1676,0,0,1,2
BrodJo00,1969,23934,160,3422,1870,0,0,1,2
BrodJo00,1970,26875,184,3800,2093,2,1,2,2
BrodJo00,1971,29517,202,4187,2301,4,2,2,2
BrodJo00,1972,30422,211,4297,2371,5,2,2,2
BrodJo00,1973,31548,214,4491,2469,5,2,2,2
BrooAa00,2000,1514,9,194,113,2,1,0,1
BrooAa00,2001,5346,35,752,425,2,1,0,1
BrooAa00,2002,8918,62,1280,708,2,1,0,1
BrooAa00,2003,12464,86,1798,1014,2,1,0,1
BrooAa00,2004,16274,107,2340,1323,2,1,0,1
BrooAa00,2005,19156,120,2771,1563,2,1,0,1
BrooAa00,2006,20261,123,2963,1673,2,1,0,1
BrunMa00,1994,95,0,27,12,0,0,0,5
BrunMa00,1995,2263,15,373,213,0,0,0,5
BrunMa00,1996,6630,34,930,566,3,2,1,5
BrunMa00,1997,9911,52,1365,830,4,2,2,5
BrunMa00,1998,12512,72,1719,1038,6,3,2,5
BrunMa00,1999,15572,86,2160,1297,8,4,3,5
BrunMa00,2000,19212,106,2672,1608,8,4,3,5
BrunMa00,2001,22521,125,3145,1897,8,4,3,5
BrunMa00,2002,25309,142,3561,2142,8,4,3,5
BrunMa00,2003,25793,144,3643,2196,8,4,3,5
BrunMa00,2004,26987,151,3880,2314,8,4,3,5
BrunMa00,2005,30037,174,4334,2576,10,5,3,5
BrunMa00,2006,31826,182,4594,2738,10,5,3,5
BrunMa00,2007,31826,182,4594,2738,10,5,3,5
BrunMa00,2008,31826,182,4594,2738,10,5,3,5
BrunMa00,2009,31928,182,4624,2753,10,5,3,5
BrunMa00,2010,32045,184,4637,2760,10,5,3,5
BrunMa00,2011,32072,184,4640,2761,10,5,3,5
BrunSc00,1980,610,4,112,52,0,0,0,1
BrunSc00,1981,1588,9,302,131,2,1,0,1
BrunSc00,1982,3605,19,600,292,2,1,0,1
BrunSc00,1983,6121,28,986,482,2,1,0,1
BrunSc00,1984,6121,28,986,482,2,1,0,1
BrunSc00,1985,6457,29,1046,512,2,1,0,1
BulgMa00,2002,1826,14,214,138,0,0,0,1
BulgMa00,2003,5671,36,746,474,1,0,1,1
BulgMa00,2004,9635,57,1231,795,3,1,1,1
BulgMa00,2005,11932,71,1518,987,3,1,1,1
BulgMa00,2006,16233,95,2106,1357,3,1,2,1
BulgMa00,2007,18625,106,2484,1578,3,1,2,1
BulgMa00,2008,21345,117,2924,1829,3,1,2,1
BulgMa00,2009,22814,122,3171,1969,3,1,2,1
BurrJo01,2020,2688,13,404,264,0,0,0,3
BurrJo01,2021,7299,47,924,630,3,3,0,3
ChanCh00,1988,1619,8,233,129,0,0,0,2
ChanCh00,1989,2156,10,313,168,0,0,0,2
ChanCh00,1990,2620,11,396,210,0,0,0,2
ChanCh00,1991,3466,16,550,288,0,0,0,2
ChanCh00,1992,6298,31,963,533,0,0,0,2
ChanCh00,1993,6769,34,1066,585,0,0,0,2
ChanCh00,1994,8121,41,1242,693,0,0,0,2
ChanCh00,1995,10581,58,1598,918,0,0,0,2
ChanCh00,1996,12680,74,1918,1102,0,0,0,2
ChanCh00,1997,15372,94,2260,1304,0,0,1,2
ChanCh00,1998,18526,119,2587,1494,3,2,2,2
ChanCh00,1999,20865,135,2894,1668,3,2,2,2
ChanCh00,2000,23101,145,3225,1860,3,2,2,2
ChanCh00,2001,25948,161,3590,2083,3,2,2,2
ChanCh00,2002,26971,165,3751,2186,3,2,2,2
ChanCh00,2003,28021,168,3943,2293,3,2,2,2
ChanCh00,2004,28484,170,4005,2328,3,2,2,2
CollKe00,1995,2717,14,433,214,0,0,0,3
CollKe00,1996,5171,28,797,418,2,1,1,3
CollKe00,1997,7295,39,1178,618,2,1,1,3
CollKe00,1998,9508,51,1531,788,2,1,1,3
CollKe00,1999,11826,59,1862,978,2,1,1,3
CollKe00,2000,15436,81,2391,1289,5,3,1,3
CollKe00,2001,19200,100,2959,1616,5,3,1,3
CollKe00,2002,23273,119,3504,1951,6,3,1,3
CollKe00,2003,26383,132,4004,2235,6,3,1,3
CollKe00,2004,29878,153,4517,2524,6,3,1,3
CollKe00,2005,33637,173,5082,2826,6,3,1,3
CollKe00,2006,34186,174,5172,2868,6,3,1,3
CollKe00,2007,34717,174,5254,2918,6,3,1,3
CollKe00,2008,37393,186,5669,3160,7,3,2,3
CollKe00,2009,38618,192,5885,3279,7,3,2,3
CollKe00,2010,40441,206,6163,3439,7,3,2,3
CollKe00,2011,40922,208,6261,3487,7,3,2,3
CousKi00,2012,466,4,48,33,0,0,0,1
CousKi00,2013,1320,8,203,114,0,0,0,1
CousKi00,2014,3030,18,407,240,0,0,0,1
CousKi00,2015,7196,47,950,619,1,0,0,1
CousKi00,2016,12113,72,1556,1025,1,0,1,1
CousKi00,2017,16206,99,2096,1372,1,0,1,1
CousKi00,2018,20504,129,2702,1797,1,0,1,1
CousKi00,2019,24107,155,3146,2104,3,1,2,1
CousKi00,2020,28372,190,3662,2453,3,1,2,1
CousKi00,2021,32593,223,4223,2825,3,1,3,1
CulpDa00,2000,3937,33,474,297,2,1,1,2
CulpDa00,2001,6549,47,840,532,2,1,1,2
CulpDa00,2002,10402,65,1389,865,2,1,1,2
CulpDa00,2003,13881,90,1843,1160,2,1,2,2
CulpDa00,2004,18598,129,2391,1539,4,2,3,2
CulpDa00,2005,20162,135,2607,1678,4,2,3,2
CulpDa00,2006,21091,137,2741,1759,4,2,3,2
CulpDa00,2007,22422,142,2927,1867,4,2,3,2
CulpDa00,2008,23208,146,3042,1927,4,2,3,2
CulpDa00,2009,24153,149,3199,2016,4,2,3,2
CunnRa00,1985,548,1,81,34,0,0,0,3
CunnRa00,1986,1939,9,290,145,0,0,0,3
CunnRa00,1987,4725,32,696,368,0,0,0,3
CunnRa00,1988,8533,56,1256,669,1,0,1,3
CunnRa00,1989,11933,77,1788,959,2,0,2,3
CunnRa00,1990,15399,107,2253,1230,3,0,3,3
CunnRa00,1991,15418,107,2257,1231,3,0,3,3
CunnRa00,1992,18193,126,2641,1464,5,1,3,3
CunnRa00,1993,19043,131,2751,1540,5,1,3,3
CunnRa00,1994,22272,147,3241,1805,5,1,3,3
CunnRa00,1995,22877,150,3362,1874,5,1,3,3
CunnRa00,1996,22877,150,3362,1874,5,1,3,3
CunnRa00,1997,23378,156,3450,1918,7,2,3,3
CunnRa00,1998,27082,190,3875,2177,9,3,4,3
CunnRa00,1999,28557,198,4075,2301,9,3,4,3
CunnRa00,2000,29406,204,4200,2375,9,3,4,3
CunnRa00,2001,29979,207,4289,2429,9,3,4,3
CutlJa00,2006,1001,9,137,81,0,0,0,1
CutlJa00,2007,4498,29,604,378,0,0,0,1
CutlJa00,2008,9024,54,1220,762,0,0,1,1
CutlJa00,2009,12690,81,1775,1098,0,0,1,1
CutlJa00,2010,15964,104,2207,1359,2,1,1,1
CutlJa00,2011,18283,117,2521,1541,2,1,1,1
CutlJa00,2012,21316,136,2955,1796,2,1,1,1
CutlJa00,2013,23937,155,3310,2020,2,1,1,1
CutlJa00,2014,27749,183,3871,2390,2,1,1,1
CutlJa00,2015,31408,204,4354,2701,2,1,1,1
CutlJa00,2016,32467,208,4491,2782,2,1,1,1
CutlJa00,2017,35133,227,4920,3048,2,1,1,1
DebeSt00,1978,1570,8,302,137,0,0,0,1
DebeSt00,1979,5222,25,880,484,0,0,0,1
DebeSt00,1980,7220,37,1201,670,0,0,0,1
DebeSt00,1981,8017,43,1309,734,0,0,0,1
DebeSt00,1982,9422,50,1532,865,0,0,0,1
DebeSt00,1983,11039,59,1747,984,1,0,0,1
DebeSt00,1984,14593,78,2256,1292,1,0,0,1
DebeSt00,1985,17081,97,2626,1489,1,0,0,1
DebeSt00,1986,17691,102,2722,1539,1,0,0,1
DebeSt00,1987,19582,116,2997,1698,1,0,0,1
DebeSt00,1988,22517,132,3411,1922,1,0,0,1
DebeSt00,1989,25046,143,3735,2118,1,0,0,1
DebeSt00,1990,28490,166,4179,2376,2,0,0,1
DebeSt00,1991,31455,183,4613,2632,4,1,0,1
DebeSt00,1992,32165,186,4738,2708,4,1,0,1
DebeSt00,1993,33872,193,4965,2844,4,1,0,1
DebeSt00,1994,33872,193,4965,2844,4,1,0,1
DebeSt00,1995,33872,193,4965,2844,4,1,0,1
DebeSt00,1996,33872,193,4965,2844,4,1,0,1
DebeSt00,1997,33872,193,4965,2844,4,1,0,1
DebeSt00,1998,34241,196,5024,2874,4,1,0,1
DelhJa00,1999,521,3,76,42,0,0,0,5
DelhJa00,2000,521,3,76,42,0,0,0,5
DelhJa00,2001,521,3,76,42,0,0,0,5
DelhJa00,2002,634,3,86,50,0,0,0,5
DelhJa00,2003,3853,22,535,316,4,3,0,5
DelhJa00,2004,7739,51,1068,626,4,3,0,5
DelhJa00,2005,11160,75,1503,888,7,5,1,5
DelhJa00,2006,13965,92,1934,1151,7,5,1,5
DelhJa00,2007,14589,100,2020,1206,7,5,1,5
DelhJa00,2008,17877,115,2434,1452,8,5,1,5
DelhJa00,2009,19892,123,2755,1630,8,5,1,5
DelhJa00,2010,20764,125,2904,1723,8,5,1,5
DelhJa00,2011,20975,126,2932,1741,8,5,1,5
DickLy00,1971,315,0,57,19,0,0,0,1
DickLy00,1972,315,0,57,19,0,0,0,1
DickLy00,1973,1203,6,177,90,0,0,0,1
DickLy00,1974,1907,8,290,153,0,0,0,1
DickLy00,1975,1953,8,294,155,0,0,0,1
DickLy00,1976,3418,15,537,270,0,0,0,1
DickLy00,1977,4764,20,757,383,0,0,0,1
DickLy00,1978,4764,20,757,383,0,0,0,1
DickLy00,1979,5551,25,876,443,0,0,0,1
DickLy00,1980,9080,40,1354,721,0,0,0,1
DickLy00,1981,11673,57,1708,925,0,0,0,1
DickLy00,1982,13463,69,1926,1049,2,1,0,1
DickLy00,1983,17921,101,2410,1338,2,1,0,1
DickLy00,1984,21116,126,2811,1575,2,1,0,1
DickLy00,1985,23322,141,3125,1747,2,1,0,1
DilfTr00,1994,433,1,82,38,0,0,0,5
DilfTr00,1995,3207,5,497,262,0,0,0,5
DilfTr00,1996,6066,17,979,529,0,0,0,5
DilfTr00,1997,8621,38,1365,746,2,1,1,5
DilfTr00,1998,11350,59,1794,971,2,1,1,5
DilfTr00,1999,12969,70,2038,1117,2,1,1,5
DilfTr00,2000,14471,82,2264,1251,6,5,1,5
DilfTr00,2001,15485,89,2386,1324,6,5,1,5
DilfTr00,2002,16667,93,2554,1418,6,5,1,5
DilfTr00,2003,16698,94,2562,1422,6,5,1,5
DilfTr00,2004,17031,95,2620,1447,6,5,1,5
DilfTr00,2005,19352,106,2953,1646,6,5,1,5
DilfTr00,2006,19352,106,2953,1646,6,5,1,5
DilfTr00,2007,20518,113,3172,1759,6,5,1,5
EasoTo00,1983,557,1,95,46,0,0,0,3
EasoTo00,1984,3785,24,526,305,0,0,0,3
EasoTo00,1985,5941,35,825,473,4,3,0,3
EasoTo00,1986,9269,54,1273,749,5,3,0,3
EasoTo00,1987,9722,57,1352,791,5,3,0,3
EasoTo00,1988,9971,57,1395,819,5,3,0,3
EasoTo00,1989,10987,61,1536,898,5,3,0,3
EasoTo00,1990,11142,61,1564,911,5,3,0,3
ElwaJo00,1983,1663,7,259,123,0,0,0,14
ElwaJo00,1984,4261,25,639,337,1,0,0,14
ElwaJo00,1985,8152,47,1244,664,1,0,0,14
ElwaJo00,1986,11637,66,1748,944,4,2,1,14
ElwaJo00,1987,14835,85,2158,1168,7,4,2,14
ElwaJo00,1988,18144,102,2654,1442,7,4,2,14
ElwaJo00,1989,21195,120,3070,1665,10,6,3,14
ElwaJo00,1990,24721,135,3572,1959,10,6,3,14
ElwaJo00,1991,27974,148,4023,2201,12,7,4,14
ElwaJo00,1992,30216,158,4339,2375,12,7,4,14
ElwaJo00,1993,34246,183,4890,2723,13,7,5,14
ElwaJo00,1994,37736,199,5384,3030,13,7,6,14
ElwaJo00,1995,41706,225,5926,3346,13,7,6,14
ElwaJo00,1996,45034,251,6392,3633,14,7,7,14
ElwaJo00,1997,48669,278,6894,3913,18,11,8,14
ElwaJo00,1998,51475,300,7250,4123,21,14,9,14
EsiaBo00,1984,530,3,102,51,0,0,0,3
EsiaBo00,1985,3973,30,533,302,0,0,0,3
EsiaBo00,1986,7932,54,1002,575,0,0,1,3
EsiaBo00,1987,11253,70,1442,815,0,0,1,3
EsiaBo00,1988,14825,98,1830,1038,3,2,2,3
EsiaBo00,1989,18350,126,2285,1296,3,2,3,3
EsiaBo00,1990,21381,150,2687,1520,5,3,3,3
EsiaBo00,1991,24264,163,3100,1753,5,3,3,3
EsiaBo00,1992,25671,174,3378,1897,5,3,3,3
EsiaBo00,1993,29092,190,3851,2185,5,3,4,3
EsiaBo00,1994,31874,207,4291,2440,5,3,4,3
EsiaBo00,1995,34149,223,4680,2661,5,3,4,3
EsiaBo00,1996,36442,234,5019,2851,5,3,4,3
EsiaBo00,1997,37920,247,5205,2969,5,3,4,3
EverJi00,1986,1018,8,147,73,1,0,0,2
EverJi00,1987,3082,18,449,235,1,0,0,2
EverJi00,1988,7046,49,966,543,2,0,0,2
EverJi00,1989,11356,78,1484,847,5,2,0,2
EverJi00,1990,15345,101,2038,1154,5,2,1,2
EverJi00,1991,18783,112,2528,1431,5,2,1,2
EverJi00,1992,22106,134,3003,1712,5,2,1,2
EverJi00,1993,23758,142,3277,1847,5,2,1,2
EverJi00,1994,27613,164,3817,2193,5,2,1,2
EverJi00,1995,31583,190,4384,2538,5,2,1,2
EverJi00,1996,34380,202,4848,2805,5,2,1,2
EverJi00,1997,34837,203,4923,2841,5,2,1,2
FavrBr00,1991,0,0,4,0,0,0,0,13
FavrBr00,1992,3227,18,475,302,0,0,1,13
FavrBr00,1993,6530,37,997,620,2,1,2,13
FavrBr00,1994,10412,70,1579,983,4,2,2,13
FavrBr00,1995,14825,108,2149,1342,7,4,3,13
FavrBr00,1996,18724,147,2692,1667,10,7,4,13
FavrBr00,1997,22591,182,3205,1971,13,9,5,13
FavrBr00,1998,26803,213,3756,2318,14,9,5,13
FavrBr00,1999,30894,235,4351,2659,14,9,5,13
FavrBr00,2000,34706,255,4931,2997,14,9,5,13
FavrBr00,2001,38627,287,5441,3311,16,10,6,13
FavrBr00,2002,42285,314,5992,3652,17,10,7,13
FavrBr00,2003,45646,346,6463,3960,19,11,8,13
FavrBr00,2004,49734,376,7003,4306,20,11,8,13
FavrBr00,2005,53615,396,7610,4678,20,11,8,13
FavrBr00,2006,57500,414,8223,5021,20,11,8,13
FavrBr00,2007,61655,442,8758,5377,22,12,9,13
